"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","url","responses","trial_id","question_order","condition","value","success","stimulus","key_press","phase","category","word","matchword","trial_matchtype","imagealt","correct_key","correct","reward_value","response"
"","null","html-keyboard-response","449","736758","0.0-2.0-1.0-4.28","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px; color:#B00000;'class='Column'>hato<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/parrot2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px; color:#006600;'class='Column'>omu<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 2","Animal","omu","hato","","","","","",""
"","null","html-keyboard-response","450","738761","0.0-2.0-1.0-5.28","","","reward","","","","","<div style='padding-top:50px; font-size: 30px; color:#B00000;''<p><b> No reward </b></p></div><div class='frame'><span class='helper'></span><img src='../img/sad.jpg' style='vertical-align:middle' height='190px' width='190px'></div><div style='font-size: 27px;color:#B00000;'><p><b> Total bonus: £3 </b></div>","null","Phase 2","Animal","omu","hato","","","","","0",""
"","null","html-keyboard-response","451","739765","0.0-2.0-1.0-0.29","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","null","html-keyboard-response","452","741769","0.0-2.0-1.0-1.29","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>denchi</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Objects/battery.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 2","Object","denchi","jikan","","","","","",""
"","null","html-keyboard-response","453","742771","0.0-2.0-1.0-2.29","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","568","html-keyboard-response","454","743343","0.0-2.0-1.0-3.29","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct image</i></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/battery2.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>denchi</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/Alt/whistle.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","70","Phase 2","Object","denchi","jikan","match_image","../img/Objects/Alt/whistle.jpg","70","true","",""
"","null","html-keyboard-response","455","745346","0.0-2.0-1.0-4.29","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/battery2.jpg' height='300px' width='300px'class='green_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>denchi</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/Alt/whistle.jpg' height='300px' width='300px'class='red_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 2","Object","denchi","jikan","","","","","",""
"","null","html-keyboard-response","456","747349","0.0-2.0-1.0-5.29","","","reward","","","","","<div style='padding-top:50px; font-size: 35px; color:#006600;'><p><b>+0.20p</b></div><div class='frame'><span class='helper'></span><img src='../img/goldstar.jpg' style='vertical-align:middle' height='240px' width='240px'></div><div style='font-size: 27px;color:#006600;'><p><b> Total bonus: £3.2 </b></div>","null","Phase 2","Object","denchi","jikan","","","","","0.2",""
"","null","html-keyboard-response","457","748354","0.0-2.0-1.0-0.30","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","null","html-keyboard-response","458","750356","0.0-2.0-1.0-1.30","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>ahiru</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Animals/duck.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 2","Animal","ahiru","senaka","","","","","",""
"","null","html-keyboard-response","459","751357","0.0-2.0-1.0-2.30","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","691","html-keyboard-response","460","752049","0.0-2.0-1.0-3.30","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct word</i></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'>ahiru<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/duck2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>senaka<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","70","Phase 2","Animal","ahiru","senaka","match_word","../img/Animals/Alt/donkey.jpg","70","true","",""
"","null","html-keyboard-response","461","754051","0.0-2.0-1.0-4.30","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px; color:#006600;'class='Column'>ahiru<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/duck2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px; color:#B00000;'class='Column'>senaka<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 2","Animal","ahiru","senaka","","","","","",""
"","null","html-keyboard-response","462","756054","0.0-2.0-1.0-5.30","","","reward","","","","","<div style='padding-top:50px; font-size: 30px; color:#B00000;''<p><b> No reward </b></p></div><div class='frame'><span class='helper'></span><img src='../img/sad.jpg' style='vertical-align:middle' height='190px' width='190px'></div><div style='font-size: 27px;color:#B00000;'><p><b> Total bonus: £3.2 </b></div>","null","Phase 2","Animal","ahiru","senaka","","","","","0",""
"","null","html-keyboard-response","463","757056","0.0-2.0-1.0-0.31","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","null","html-keyboard-response","464","759060","0.0-2.0-1.0-1.31","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>ondori</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Animals/rooster.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 2","Animal","ondori","mizugi","","","","","",""
"","null","html-keyboard-response","465","760063","0.0-2.0-1.0-2.31","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","697","html-keyboard-response","466","760763","0.0-2.0-1.0-3.31","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct word</i></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'>ondori<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/rooster2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>mizugi<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","70","Phase 2","Animal","ondori","mizugi","match_word","../img/Animals/Alt/porcupine.jpg","70","true","",""
"","null","html-keyboard-response","467","762766","0.0-2.0-1.0-4.31","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px; color:#006600;'class='Column'>ondori<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/rooster2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px; color:#B00000;'class='Column'>mizugi<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 2","Animal","ondori","mizugi","","","","","",""
"","null","html-keyboard-response","468","764769","0.0-2.0-1.0-5.31","","","reward","","","","","<div style='padding-top:50px; font-size: 30px; color:#B00000;''<p><b> No reward </b></p></div><div class='frame'><span class='helper'></span><img src='../img/sad.jpg' style='vertical-align:middle' height='190px' width='190px'></div><div style='font-size: 27px;color:#B00000;'><p><b> Total bonus: £3.2 </b></div>","null","Phase 2","Animal","ondori","mizugi","","","","","0",""
"","null","html-keyboard-response","469","765772","0.0-2.0-1.0-0.32","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","null","html-keyboard-response","470","767775","0.0-2.0-1.0-1.32","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>saru</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Animals/monkey.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 2","Animal","saru","hana","","","","","",""
"","null","html-keyboard-response","471","768778","0.0-2.0-1.0-2.32","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","783","html-keyboard-response","472","769563","0.0-2.0-1.0-3.32","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct word</i></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'>hana<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/monkey2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>saru<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","74","Phase 2","Animal","saru","hana","match_word","../img/Animals/Alt/racoon.jpg","74","true","",""
"","null","html-keyboard-response","473","771565","0.0-2.0-1.0-4.32","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px; color:#B00000;'class='Column'>hana<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/monkey2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px; color:#006600;'class='Column'>saru<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 2","Animal","saru","hana","","","","","",""
"","null","html-keyboard-response","474","773567","0.0-2.0-1.0-5.32","","","reward","","","","","<div style='padding-top:50px; font-size: 30px; color:#B00000;''<p><b> No reward </b></p></div><div class='frame'><span class='helper'></span><img src='../img/sad.jpg' style='vertical-align:middle' height='190px' width='190px'></div><div style='font-size: 27px;color:#B00000;'><p><b> Total bonus: £3.2 </b></div>","null","Phase 2","Animal","saru","hana","","","","","0",""
"","null","html-keyboard-response","475","774570","0.0-2.0-1.0-0.33","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","null","html-keyboard-response","476","776576","0.0-2.0-1.0-1.33","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>omocha</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Objects/toys.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 2","Object","omocha","tamago","","","","","",""
"","null","html-keyboard-response","477","777578","0.0-2.0-1.0-2.33","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","638","html-keyboard-response","478","778220","0.0-2.0-1.0-3.33","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct image</i></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/Alt/usb.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>omocha</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/toys2.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","74","Phase 2","Object","omocha","tamago","match_image","../img/Objects/Alt/usb.jpg","74","true","",""
"","null","html-keyboard-response","479","780223","0.0-2.0-1.0-4.33","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/Alt/usb.jpg' height='300px' width='300px'class='red_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>omocha</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/toys2.jpg' height='300px' width='300px'class='green_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 2","Object","omocha","tamago","","","","","",""
"","null","html-keyboard-response","480","782226","0.0-2.0-1.0-5.33","","","reward","","","","","<div style='padding-top:50px; font-size: 35px; color:#006600;'><p><b>+0.20p</b></div><div class='frame'><span class='helper'></span><img src='../img/goldstar.jpg' style='vertical-align:middle' height='240px' width='240px'></div><div style='font-size: 27px;color:#006600;'><p><b> Total bonus: £3.4 </b></div>","null","Phase 2","Object","omocha","tamago","","","","","0.2",""
"","null","html-keyboard-response","481","783228","0.0-2.0-1.0-0.34","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","null","html-keyboard-response","482","785231","0.0-2.0-1.0-1.34","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>kame</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Animals/turtle.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 2","Animal","kame","remon","","","","","",""
"","null","html-keyboard-response","483","786233","0.0-2.0-1.0-2.34","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","660","html-keyboard-response","484","786895","0.0-2.0-1.0-3.34","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct word</i></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'>kame<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/turtle2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>remon<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","70","Phase 2","Animal","kame","remon","match_word","../img/Animals/Alt/turkey.jpg","70","true","",""
"","null","html-keyboard-response","485","788897","0.0-2.0-1.0-4.34","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px; color:#006600;'class='Column'>kame<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/turtle2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px; color:#B00000;'class='Column'>remon<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 2","Animal","kame","remon","","","","","",""
"","null","html-keyboard-response","486","790901","0.0-2.0-1.0-5.34","","","reward","","","","","<div style='padding-top:50px; font-size: 30px; color:#B00000;''<p><b> No reward </b></p></div><div class='frame'><span class='helper'></span><img src='../img/sad.jpg' style='vertical-align:middle' height='190px' width='190px'></div><div style='font-size: 27px;color:#B00000;'><p><b> Total bonus: £3.4 </b></div>","null","Phase 2","Animal","kame","remon","","","","","0",""
"","null","html-keyboard-response","487","791903","0.0-2.0-1.0-0.35","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","null","html-keyboard-response","488","793909","0.0-2.0-1.0-1.35","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>denkyu</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Objects/bulb.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 2","Object","denkyu","fune","","","","","",""
"","null","html-keyboard-response","489","794912","0.0-2.0-1.0-2.35","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","536","html-keyboard-response","490","795451","0.0-2.0-1.0-3.35","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct image</i></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/Alt/spoon.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>denkyu</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/bulb2.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","74","Phase 2","Object","denkyu","fune","match_image","../img/Objects/Alt/spoon.jpg","74","true","",""
"","null","html-keyboard-response","491","797454","0.0-2.0-1.0-4.35","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/Alt/spoon.jpg' height='300px' width='300px'class='red_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>denkyu</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/bulb2.jpg' height='300px' width='300px'class='green_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 2","Object","denkyu","fune","","","","","",""
"","null","html-keyboard-response","492","799458","0.0-2.0-1.0-5.35","","","reward","","","","","<div style='padding-top:50px; font-size: 35px; color:#006600;'><p><b>+0.20p</b></div><div class='frame'><span class='helper'></span><img src='../img/goldstar.jpg' style='vertical-align:middle' height='240px' width='240px'></div><div style='font-size: 27px;color:#006600;'><p><b> Total bonus: £3.6 </b></div>","null","Phase 2","Object","denkyu","fune","","","","","0.2",""
"","null","html-keyboard-response","493","800460","0.0-2.0-1.0-0.36","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","null","html-keyboard-response","494","802463","0.0-2.0-1.0-1.36","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>jogi</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Objects/ruler.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 2","Object","jogi","mune","","","","","",""
"","null","html-keyboard-response","495","803466","0.0-2.0-1.0-2.36","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","451","html-keyboard-response","496","803919","0.0-2.0-1.0-3.36","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct image</i></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/ruler2.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>jogi</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/Alt/rope.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","74","Phase 2","Object","jogi","mune","match_image","../img/Objects/Alt/rope.jpg","70","false","",""
"","null","html-keyboard-response","497","805923","0.0-2.0-1.0-4.36","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #B00000;'><b>Wrong!</b></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/ruler2.jpg' height='300px' width='300px'class='green_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>jogi</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/Alt/rope.jpg' height='300px' width='300px'class='red_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 2","Object","jogi","mune","","","","","",""
"","null","html-keyboard-response","498","807926","0.0-2.0-1.0-5.36","","","reward","","","","","<div style='padding-top:50px; font-size: 30px; color:#B00000;''<p><b> No reward </b></p></div><div class='frame'><span class='helper'></span><img src='../img/cross.jpg' style='vertical-align:middle' height='190px' width='190px'></div><div style='font-size: 27px;color:#B00000;'><p><b> Total bonus: £3.6 </b></div>","null","Phase 2","Object","jogi","mune","","","","","0",""
"","null","html-keyboard-response","499","808929","0.0-2.0-1.0-0.37","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","null","html-keyboard-response","500","810934","0.0-2.0-1.0-1.37","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>saru</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Animals/monkey.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 2","Animal","saru","hana","","","","","",""
"","null","html-keyboard-response","501","811937","0.0-2.0-1.0-2.37","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","606.9999999998836","html-keyboard-response","502","812547","0.0-2.0-1.0-3.37","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct image</i></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/monkey2.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>saru</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/Alt/racoon.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","70","Phase 2","Animal","saru","hana","match_image","../img/Animals/Alt/racoon.jpg","70","true","",""
"","null","html-keyboard-response","503","814549","0.0-2.0-1.0-4.37","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/monkey2.jpg' height='300px' width='300px'class='green_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>saru</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/Alt/racoon.jpg' height='300px' width='300px'class='red_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 2","Animal","saru","hana","","","","","",""
"","null","html-keyboard-response","504","816553","0.0-2.0-1.0-5.37","","","reward","","","","","<div style='padding-top:50px; font-size: 30px; color:#B00000;''<p><b> No reward </b></p></div><div class='frame'><span class='helper'></span><img src='../img/sad.jpg' style='vertical-align:middle' height='190px' width='190px'></div><div style='font-size: 27px;color:#B00000;'><p><b> Total bonus: £3.6 </b></div>","null","Phase 2","Animal","saru","hana","","","","","0",""
"","null","html-keyboard-response","505","817554","0.0-2.0-1.0-0.38","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","null","html-keyboard-response","506","819557","0.0-2.0-1.0-1.38","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>ondori</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Animals/rooster.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 2","Animal","ondori","mizugi","","","","","",""
"","null","html-keyboard-response","507","820562","0.0-2.0-1.0-2.38","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","421.9999999998836","html-keyboard-response","508","820986","0.0-2.0-1.0-3.38","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct image</i></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/rooster2.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>ondori</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/Alt/porcupine.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","70","Phase 2","Animal","ondori","mizugi","match_image","../img/Animals/Alt/porcupine.jpg","70","true","",""
"","null","html-keyboard-response","509","822989","0.0-2.0-1.0-4.38","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/rooster2.jpg' height='300px' width='300px'class='green_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>ondori</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/Alt/porcupine.jpg' height='300px' width='300px'class='red_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 2","Animal","ondori","mizugi","","","","","",""
"","null","html-keyboard-response","510","824993","0.0-2.0-1.0-5.38","","","reward","","","","","<div style='padding-top:50px; font-size: 30px; color:#B00000;''<p><b> No reward </b></p></div><div class='frame'><span class='helper'></span><img src='../img/sad.jpg' style='vertical-align:middle' height='190px' width='190px'></div><div style='font-size: 27px;color:#B00000;'><p><b> Total bonus: £3.6 </b></div>","null","Phase 2","Animal","ondori","mizugi","","","","","0",""
"","null","html-keyboard-response","511","825996","0.0-2.0-1.0-0.39","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","null","html-keyboard-response","512","827999","0.0-2.0-1.0-1.39","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>buta</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Animals/pig.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 2","Animal","buta","negi","","","","","",""
"","null","html-keyboard-response","513","829001","0.0-2.0-1.0-2.39","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
