"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","url","responses","trial_id","question_order","condition","value","success","stimulus","key_press","phase","category","word","matchword","trial_matchtype","imagealt","correct_key","correct","reward_value","response"
"","null","html-keyboard-response","420","1218917","0.0-2.0-1.0-5.23","","","reward","","","","","<div style='padding-top:50px; font-size: 35px; color:#006600;'><p><b>+0.20p</b></div><div class='frame'><span class='helper'></span><img src='../img/goldstar.jpg' style='vertical-align:middle' height='240px' width='240px'></div><div style='font-size: 27px;color:#006600;'><p><b> Total bonus: £2.6 </b></div>","null","Phase 2","Object","omocha","tamago","","","","","0.2",""
"","null","html-keyboard-response","421","1219919","0.0-2.0-1.0-0.24","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","null","html-keyboard-response","422","1221920","0.0-2.0-1.0-1.24","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>hebi</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Animals/snake.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 2","Animal","hebi","kutsu","","","","","",""
"","null","html-keyboard-response","423","1222922","0.0-2.0-1.0-2.24","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","854","html-keyboard-response","424","1223778","0.0-2.0-1.0-3.24","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct word</i></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'>hebi<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/snake2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>kutsu<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","70","Phase 2","Animal","hebi","kutsu","match_word","../img/Animals/Alt/crab.jpg","70","true","",""
"","null","html-keyboard-response","425","1225781","0.0-2.0-1.0-4.24","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px; color:#006600;'class='Column'>hebi<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/snake2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px; color:#B00000;'class='Column'>kutsu<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 2","Animal","hebi","kutsu","","","","","",""
"","null","html-keyboard-response","426","1227784","0.0-2.0-1.0-5.24","","","reward","","","","","<div style='padding-top:50px; font-size: 30px; color:#B00000;''<p><b> No reward </b></p></div><div class='frame'><span class='helper'></span><img src='../img/sad.jpg' style='vertical-align:middle' height='190px' width='190px'></div><div style='font-size: 27px;color:#B00000;'><p><b> Total bonus: £2.6 </b></div>","null","Phase 2","Animal","hebi","kutsu","","","","","0",""
"","null","html-keyboard-response","427","1228786","0.0-2.0-1.0-0.25","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","null","html-keyboard-response","428","1230788","0.0-2.0-1.0-1.25","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>okami</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Animals/wolf.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 2","Animal","okami","gyunyu","","","","","",""
"","null","html-keyboard-response","429","1231790","0.0-2.0-1.0-2.25","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","1447","html-keyboard-response","430","1233239","0.0-2.0-1.0-3.25","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct word</i></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'>gyunyu<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/wolf2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>okami<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","74","Phase 2","Animal","okami","gyunyu","match_word","../img/Animals/Alt/gorilla.jpg","74","true","",""
"","null","html-keyboard-response","431","1235242","0.0-2.0-1.0-4.25","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px; color:#B00000;'class='Column'>gyunyu<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/wolf2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px; color:#006600;'class='Column'>okami<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 2","Animal","okami","gyunyu","","","","","",""
"","null","html-keyboard-response","432","1237244","0.0-2.0-1.0-5.25","","","reward","","","","","<div style='padding-top:50px; font-size: 30px; color:#B00000;''<p><b> No reward </b></p></div><div class='frame'><span class='helper'></span><img src='../img/sad.jpg' style='vertical-align:middle' height='190px' width='190px'></div><div style='font-size: 27px;color:#B00000;'><p><b> Total bonus: £2.6 </b></div>","null","Phase 2","Animal","okami","gyunyu","","","","","0",""
"","null","html-keyboard-response","433","1238245","0.0-2.0-1.0-0.26","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","null","html-keyboard-response","434","1240248","0.0-2.0-1.0-1.26","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>saru</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Animals/monkey.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 2","Animal","saru","hana","","","","","",""
"","null","html-keyboard-response","435","1241250","0.0-2.0-1.0-2.26","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","976.9999999997672","html-keyboard-response","436","1242228","0.0-2.0-1.0-3.26","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct word</i></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'>saru<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/monkey2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>hana<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","70","Phase 2","Animal","saru","hana","match_word","../img/Animals/Alt/racoon.jpg","70","true","",""
"","null","html-keyboard-response","437","1244231","0.0-2.0-1.0-4.26","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px; color:#006600;'class='Column'>saru<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/monkey2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px; color:#B00000;'class='Column'>hana<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 2","Animal","saru","hana","","","","","",""
"","null","html-keyboard-response","438","1246234","0.0-2.0-1.0-5.26","","","reward","","","","","<div style='padding-top:50px; font-size: 30px; color:#B00000;''<p><b> No reward </b></p></div><div class='frame'><span class='helper'></span><img src='../img/sad.jpg' style='vertical-align:middle' height='190px' width='190px'></div><div style='font-size: 27px;color:#B00000;'><p><b> Total bonus: £2.6 </b></div>","null","Phase 2","Animal","saru","hana","","","","","0",""
"","null","html-keyboard-response","439","1247236","0.0-2.0-1.0-0.27","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","null","html-keyboard-response","440","1249238","0.0-2.0-1.0-1.27","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>kasa</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Objects/umbrella.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 2","Object","kasa","serori","","","","","",""
"","null","html-keyboard-response","441","1250240","0.0-2.0-1.0-2.27","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","885.9999999997672","html-keyboard-response","442","1251128","0.0-2.0-1.0-3.27","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct image</i></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/umbrella2.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>kasa</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/Alt/yogamat.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","70","Phase 2","Object","kasa","serori","match_image","../img/Objects/Alt/yogamat.jpg","70","true","",""
"","null","html-keyboard-response","443","1253130","0.0-2.0-1.0-4.27","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/umbrella2.jpg' height='300px' width='300px'class='green_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>kasa</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/Alt/yogamat.jpg' height='300px' width='300px'class='red_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 2","Object","kasa","serori","","","","","",""
"","null","html-keyboard-response","444","1255134","0.0-2.0-1.0-5.27","","","reward","","","","","<div style='padding-top:50px; font-size: 35px; color:#006600;'><p><b>+0.20p</b></div><div class='frame'><span class='helper'></span><img src='../img/goldstar.jpg' style='vertical-align:middle' height='240px' width='240px'></div><div style='font-size: 27px;color:#006600;'><p><b> Total bonus: £2.8 </b></div>","null","Phase 2","Object","kasa","serori","","","","","0.2",""
"","null","html-keyboard-response","445","1256136","0.0-2.0-1.0-0.28","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","null","html-keyboard-response","446","1258138","0.0-2.0-1.0-1.28","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>senpuki</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Objects/fan.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 2","Object","senpuki","sukato","","","","","",""
"","null","html-keyboard-response","447","1259140","0.0-2.0-1.0-2.28","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","794","html-keyboard-response","448","1259936","0.0-2.0-1.0-3.28","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct image</i></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/fan2.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>senpuki</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/Alt/binoculars.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","70","Phase 2","Object","senpuki","sukato","match_image","../img/Objects/Alt/binoculars.jpg","70","true","",""
"","null","html-keyboard-response","449","1261938","0.0-2.0-1.0-4.28","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/fan2.jpg' height='300px' width='300px'class='green_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>senpuki</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/Alt/binoculars.jpg' height='300px' width='300px'class='red_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 2","Object","senpuki","sukato","","","","","",""
"","null","html-keyboard-response","450","1263941","0.0-2.0-1.0-5.28","","","reward","","","","","<div style='padding-top:50px; font-size: 35px; color:#006600;'><p><b>+0.20p</b></div><div class='frame'><span class='helper'></span><img src='../img/goldstar.jpg' style='vertical-align:middle' height='240px' width='240px'></div><div style='font-size: 27px;color:#006600;'><p><b> Total bonus: £3 </b></div>","null","Phase 2","Object","senpuki","sukato","","","","","0.2",""
"","null","html-keyboard-response","451","1264943","0.0-2.0-1.0-0.29","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","null","html-keyboard-response","452","1266945","0.0-2.0-1.0-1.29","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>omu</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Animals/parrot.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 2","Animal","omu","hato","","","","","",""
"","null","html-keyboard-response","453","1267947","0.0-2.0-1.0-2.29","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","617","html-keyboard-response","454","1268565","0.0-2.0-1.0-3.29","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct image</i></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/parrot2.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>omu</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/Alt/chameleon.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","70","Phase 2","Animal","omu","hato","match_image","../img/Animals/Alt/chameleon.jpg","70","true","",""
"","null","html-keyboard-response","455","1270568","0.0-2.0-1.0-4.29","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/parrot2.jpg' height='300px' width='300px'class='green_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>omu</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/Alt/chameleon.jpg' height='300px' width='300px'class='red_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 2","Animal","omu","hato","","","","","",""
"","null","html-keyboard-response","456","1272571","0.0-2.0-1.0-5.29","","","reward","","","","","<div style='padding-top:50px; font-size: 30px; color:#B00000;''<p><b> No reward </b></p></div><div class='frame'><span class='helper'></span><img src='../img/sad.jpg' style='vertical-align:middle' height='190px' width='190px'></div><div style='font-size: 27px;color:#B00000;'><p><b> Total bonus: £3 </b></div>","null","Phase 2","Animal","omu","hato","","","","","0",""
"","null","html-keyboard-response","457","1273573","0.0-2.0-1.0-0.30","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","null","html-keyboard-response","458","1275576","0.0-2.0-1.0-1.30","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>sekken</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Objects/soap.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 2","Object","sekken","keki","","","","","",""
"","null","html-keyboard-response","459","1276578","0.0-2.0-1.0-2.30","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","1425","html-keyboard-response","460","1278004","0.0-2.0-1.0-3.30","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct image</i></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/Alt/measuringtape.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>sekken</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/soap2.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","74","Phase 2","Object","sekken","keki","match_image","../img/Objects/Alt/measuringtape.jpg","74","true","",""
"","null","html-keyboard-response","461","1280006","0.0-2.0-1.0-4.30","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/Alt/measuringtape.jpg' height='300px' width='300px'class='red_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>sekken</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/soap2.jpg' height='300px' width='300px'class='green_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 2","Object","sekken","keki","","","","","",""
"","null","html-keyboard-response","462","1282010","0.0-2.0-1.0-5.30","","","reward","","","","","<div style='padding-top:50px; font-size: 35px; color:#006600;'><p><b>+0.20p</b></div><div class='frame'><span class='helper'></span><img src='../img/goldstar.jpg' style='vertical-align:middle' height='240px' width='240px'></div><div style='font-size: 27px;color:#006600;'><p><b> Total bonus: £3.2 </b></div>","null","Phase 2","Object","sekken","keki","","","","","0.2",""
"","null","html-keyboard-response","463","1283011","0.0-2.0-1.0-0.31","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","null","html-keyboard-response","464","1285012","0.0-2.0-1.0-1.31","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>yagi</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Animals/goat.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 2","Animal","yagi","budo","","","","","",""
"","null","html-keyboard-response","465","1286014","0.0-2.0-1.0-2.31","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","640","html-keyboard-response","466","1286656","0.0-2.0-1.0-3.31","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct image</i></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/Alt/bull.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>yagi</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/goat2.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","74","Phase 2","Animal","yagi","budo","match_image","../img/Animals/Alt/bull.jpg","74","true","",""
"","null","html-keyboard-response","467","1288658","0.0-2.0-1.0-4.31","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/Alt/bull.jpg' height='300px' width='300px'class='red_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>yagi</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/goat2.jpg' height='300px' width='300px'class='green_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 2","Animal","yagi","budo","","","","","",""
"","null","html-keyboard-response","468","1290660","0.0-2.0-1.0-5.31","","","reward","","","","","<div style='padding-top:50px; font-size: 30px; color:#B00000;''<p><b> No reward </b></p></div><div class='frame'><span class='helper'></span><img src='../img/sad.jpg' style='vertical-align:middle' height='190px' width='190px'></div><div style='font-size: 27px;color:#B00000;'><p><b> Total bonus: £3.2 </b></div>","null","Phase 2","Animal","yagi","budo","","","","","0",""
"","null","html-keyboard-response","469","1291661","0.0-2.0-1.0-0.32","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","null","html-keyboard-response","470","1293663","0.0-2.0-1.0-1.32","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>hakucho</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Animals/swan.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 2","Animal","hakucho","hashi","","","","","",""
"","null","html-keyboard-response","471","1294665","0.0-2.0-1.0-2.32","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","698","html-keyboard-response","472","1295364","0.0-2.0-1.0-3.32","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct word</i></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'>hashi<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/swan2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>hakucho<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","74","Phase 2","Animal","hakucho","hashi","match_word","../img/Animals/Alt/pigeon.jpg","74","true","",""
"","null","html-keyboard-response","473","1297366","0.0-2.0-1.0-4.32","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px; color:#B00000;'class='Column'>hashi<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/swan2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px; color:#006600;'class='Column'>hakucho<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 2","Animal","hakucho","hashi","","","","","",""
"","null","html-keyboard-response","474","1299369","0.0-2.0-1.0-5.32","","","reward","","","","","<div style='padding-top:50px; font-size: 30px; color:#B00000;''<p><b> No reward </b></p></div><div class='frame'><span class='helper'></span><img src='../img/sad.jpg' style='vertical-align:middle' height='190px' width='190px'></div><div style='font-size: 27px;color:#B00000;'><p><b> Total bonus: £3.2 </b></div>","null","Phase 2","Animal","hakucho","hashi","","","","","0",""
"","null","html-keyboard-response","475","1300371","0.0-2.0-1.0-0.33","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","null","html-keyboard-response","476","1302373","0.0-2.0-1.0-1.33","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>kame</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Animals/turtle.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 2","Animal","kame","remon","","","","","",""
"","null","html-keyboard-response","477","1303375","0.0-2.0-1.0-2.33","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","886","html-keyboard-response","478","1304263","0.0-2.0-1.0-3.33","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct image</i></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/Alt/turkey.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>kame</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/turtle2.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","74","Phase 2","Animal","kame","remon","match_image","../img/Animals/Alt/turkey.jpg","74","true","",""
"","null","html-keyboard-response","479","1306266","0.0-2.0-1.0-4.33","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/Alt/turkey.jpg' height='300px' width='300px'class='red_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>kame</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/turtle2.jpg' height='300px' width='300px'class='green_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 2","Animal","kame","remon","","","","","",""
"","null","html-keyboard-response","480","1308269","0.0-2.0-1.0-5.33","","","reward","","","","","<div style='padding-top:50px; font-size: 30px; color:#B00000;''<p><b> No reward </b></p></div><div class='frame'><span class='helper'></span><img src='../img/sad.jpg' style='vertical-align:middle' height='190px' width='190px'></div><div style='font-size: 27px;color:#B00000;'><p><b> Total bonus: £3.2 </b></div>","null","Phase 2","Animal","kame","remon","","","","","0",""
"","null","html-keyboard-response","481","1309271","0.0-2.0-1.0-0.34","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","null","html-keyboard-response","482","1311273","0.0-2.0-1.0-1.34","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>yagi</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Animals/goat.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 2","Animal","yagi","budo","","","","","",""
"","null","html-keyboard-response","483","1312276","0.0-2.0-1.0-2.34","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
